Code,Name,Market,Market_Value,產業別,Main_Type,Sub_Type,Issue_amount,相關產業
3035,智原,市,104,半導體業,Electronic,Semi,24.9,半導體_IP及IC設計代工服務
3036,文曄,市,283,電子通路業,Electronic,Distribution,77.7,IC通路
3037,欣興,市,1091,電子零組件業,Electronic,Components,150,IC載板製造
3038,全台,市,27.7,光電業,Electronic,Opto,16.2,"醫療器材顯示器,電腦面板,電腦顯示器模組,平面顯示器面板,平面顯示器模組,觸控面板感測器及製造"
3040,遠見,市,20.4,其他業,Others,Others,6.3,其他
3041,揚智,市,43.4,半導體業,Electronic,Semi,19.4,平面顯示器驅動IC
3042,晶技,市,228,電子零組件業,Electronic,Components,31,被動元件濾波振盪器
3043,科風,市,22,其他電子業,Electronic,Others,19.5,太陽能電池模組
3044,健鼎,市,578,電子零組件業,Electronic,Components,52.6,IC載板製造
3045,台灣大,市,3394,通信網路業,Electronic,Communications,351,電信服務業
3046,建碁,市,11.2,電腦及週邊設備業,Electronic,Computers,7.14,其他電腦及週邊設備
3047,訊舟,市,25.6,通信網路業,Electronic,Communications,18.6,通信網路設備
3048,益登,市,38.1,電子通路業,Electronic,Distribution,22.3,IC通路
3049,和鑫,市,74.7,光電業,Electronic,Opto,80.7,觸控面板感測器及製造
3050,鈺德,市,15.8,光電業,Electronic,Opto,14.6,光碟片
3051,力特,市,15.9,光電業,Electronic,Opto,32.5,平面顯示器其他零組件
3052,夆典,市,24.6,建材營造業,Traditional,Construction,22.9,"建設業,工程承攬"
3054,立萬利,市,19.9,半導體業,Electronic,Semi,8.78,"電腦記憶,生技醫療"
3055,蔚華科,市,32.1,電子通路業,Electronic,Distribution,10.2,IC封裝測試生產製程及檢測設備
3056,總太,市,77.3,建材營造業,Traditional,Construction,20.9,建設業
3057,喬鼎,市,8.9,電腦及週邊設備業,Electronic,Computers,8.81,"電腦磁碟儲存系統,其他電腦及週邊設備,安全監控系統,應用及系統軟體設計開發,系統整合服務"
3058,立德,市,12.3,電子零組件業,Electronic,Components,16.2,平面顯示器其他零組件
3059,華晶科,市,69.6,光電業,Electronic,Opto,28,光學鏡片頭
3060,銘異,市,18.4,電腦及週邊設備業,Electronic,Computers,13.8,"電腦周邊產品,模具沖壓"
3062,建漢,市,45.7,通信網路業,Electronic,Communications,32.9,"通信網路設備,無線通訊設備"
3090,日電貿,市,76.6,電子零組件業,Electronic,Components,17.9,"被動元件電容器,背光源及發光二極體"
3092,鴻碩,市,29.9,電子零組件業,Electronic,Components,8.05,電腦連接線
3094,聯傑,市,15.8,半導體業,Electronic,Semi,8.46,網路通訊IC設計
3130,一零四,市,48.5,資訊服務業,Electronic,Service,3.32,資料處理服務
3138,耀登,市,166,通信網路業,Electronic,Communications,4.67,電子工業
3149,正達,市,21.4,光電業,Electronic,Opto,20.6,"觸控面板玻璃基板,建材原料"
3164,景岳,市,20.6,生技醫療業,Biotech,Biotech,8.78,保健食品代理銷售及通路
3167,大量,市,33.9,電機機械,Traditional,Machinery,8.01,專用機械
3189,景碩,市,282,半導體業,Electronic,Semi,45.1,IC封裝測試基板
3209,全科,市,34.3,電子通路業,Electronic,Distribution,18,IC通路
3229,晟鈦,市,8.88,電子零組件業,Electronic,Components,9.35,IC載板製造
3231,緯創,市,828,電腦及週邊設備業,Electronic,Computers,284,"筆記型電腦,桌上型電腦,其他電腦及週邊設備"
3257,虹冠電,市,46.6,半導體業,Electronic,Semi,7.27,"電源管理IC設計,MOSFET"
3266,昇陽,市,46.5,建材營造業,Traditional,Construction,35.2,建設業
3296,勝德,市,13,電子零組件業,Electronic,Components,9.67,電源供應器
3305,昇貿,市,27.2,其他電子業,Electronic,Others,11.8,"IC及晶圓製造化學品,太陽能電池,太陽能電池模組"
3308,聯德,市,7.1,電子零組件業,Electronic,Components,9.86,"電腦電源供應器,電腦散熱模組"
3311,閎暉,市,16.3,通信網路業,Electronic,Communications,6,平面顯示器其他零組件
3312,弘憶股,市,157,電子通路業,Electronic,Distribution,12.5,IC通路
3321,同泰,市,18.9,電子零組件業,Electronic,Components,12.6,IC載板製造
3338,泰碩,市,49.3,電子零組件業,Electronic,Components,8.73,"連接器設計組裝及製造,電腦散熱模組"
3346,麗清,市,21.5,汽車工業,Traditional,Cars,7.58,"LED封裝及模組,LED燈具及應用,汽車配件"
3356,奇偶,市,20.9,光電業,Electronic,Opto,8.98,安全監控系統
3376,新日興,市,234,電子零組件業,Electronic,Components,19.2,機構樞紐
3380,明泰,市,136,通信網路業,Electronic,Communications,54.2,通信網路設備
3383,新世紀,市,3.64,光電業,Electronic,Opto,7,"LED藍寶石晶圓及晶片,LED光源及磊晶,LED封裝及模組"
3406,玉晶光,市,645,光電業,Electronic,Opto,11.1,"LED燈具及應用,光學鏡片頭"
3413,京鼎,市,144,半導體業,Electronic,Semi,8.27,IC及晶圓製造生產製程及檢測設備
3416,融程電,市,52.6,電腦及週邊設備業,Electronic,Computers,7.22,"工業電腦,觸控面板感測器及製造"
3419,譁裕,市,15.1,通信網路業,Electronic,Communications,12,"通信網路設備,無線通訊設備,連接器設計組裝及製造,平面顯示器其他零組件"
3432,台端,市,8.19,電子零組件業,Electronic,Components,6.66,連接器設計組裝及製造
3437,榮創,市,30.7,光電業,Electronic,Opto,14.5,"LED光源及磊晶,LED封裝及模組,LED燈具及應用,背光源及發光二極體"
3443,創意,市,346,半導體業,Electronic,Semi,13.4,半導體_IP及IC設計代工服務
3450,聯鈞,市,89.2,其他電子業,Electronic,Others,14.6,"下游IC封裝測試,通信網路元件"
3454,晶睿,市,62.9,光電業,Electronic,Opto,8.7,安全監控系統
3481,群創,市,898,光電業,Electronic,Opto,971,"平面顯示器面板,觸控面板感測器及製造"
3494,誠研,市,9.83,電腦及週邊設備業,Electronic,Computers,17.9,其他電腦及週邊設備
3501,維熹,市,53.5,電子零組件業,Electronic,Components,11.8,連接器設計組裝及製造
3504,揚明光,市,62.2,光電業,Electronic,Opto,11.4,光學鏡片頭
3515,華擎,市,209,電腦及週邊設備業,Electronic,Computers,12.1,電腦主機板
3518,柏騰,市,20.6,其他電子業,Electronic,Others,8.08,電腦機殼
3528,安馳,市,25.7,電子通路業,Electronic,Distribution,6.56,IC通路
3530,晶相光,市,65.1,半導體業,Electronic,Semi,7.81,影像感測IC設計
3532,台勝科,市,399,半導體業,Electronic,Semi,38.8,晶圓製造
3533,嘉澤,市,469,電子零組件業,Electronic,Components,10.3,連接器設計組裝及製造
3535,晶彩科,市,13.3,光電業,Electronic,Opto,7.91,"IC及晶圓製造生產製程及檢測設備,IC封裝測試生產製程及檢測設備,平面顯示器生產製程及檢測設備"
3536,誠創,市,5.83,半導體業,Electronic,Semi,10.7,"LED藍寶石晶圓及晶片,背光源及發光二極體"
3543,州巧,市,16.8,光電業,Electronic,Opto,9,平面顯示器其他零組件
3545,敦泰,市,64.2,半導體業,Electronic,Semi,30,平面顯示器控制IC設計
3550,聯穎,市,12.2,電子零組件業,Electronic,Components,8.5,電腦連接線
3557,嘉威,市,52.6,其他業,Others,Others,7.23,文化印刷業
3563,牧德,市,126,光電業,Electronic,Opto,4.47,PCB生產製程及檢測設備
3576,聯合再生,市,311,光電業,Electronic,Opto,267,"太陽能電池,太陽能電池模組"
3583,辛耘,市,43.5,半導體業,Electronic,Semi,8.11,"IC及晶圓製造生產製程及檢測設備,IC封裝測試生產製程及檢測設備,LED生產製程檢測設備及原物料,平面顯示器生產製程及檢測設備"
3588,通嘉,市,15.6,半導體業,Electronic,Semi,4.69,電源管理IC設計
3591,艾笛森,市,13.8,光電業,Electronic,Opto,12.3,LED封裝及模組
3593,力銘,市,9.09,電子零組件業,Electronic,Components,8.3,模具沖壓
3596,智易,市,174,通信網路業,Electronic,Communications,20.8,通信網路設備
3605,宏致,市,36.2,電子零組件業,Electronic,Components,12.2,連接器設計組裝及製造
3607,谷崧,市,14.4,電子零組件業,Electronic,Components,12.2,"通信網路機殼,電腦機殼"
3617,碩天,市,60.1,其他電子業,Electronic,Others,8.1,其他電腦及週邊設備
3622,洋華,市,31.7,光電業,Electronic,Opto,15.1,觸控面板感測器及製造
3645,達邁,市,75.3,電子零組件業,Electronic,Components,13,PCB材料
3653,健策,市,347,電子零組件業,Electronic,Components,12.1,IC封裝測試導線架
3661,世芯-KY,市,298,半導體業,Electronic,Semi,6.11,半導體_IP及IC設計代工服務
3665,貿聯-KY,市,294,其他電子業,Electronic,Others,13.1,"大功率鋰電池芯及模組及動力馬達零組件,太陽能產業材料,能源元件原材料,休閒車業,醫療器材料,基板組裝加工及相關製造,通信網路線材,連接器材料,連接器設計組裝及製造,電腦連接線"
3669,圓展,市,99.9,光電業,Electronic,Opto,9.29,"其他電腦及週邊設備,安全監控系統"
3673,TPK-KY,市,194,光電業,Electronic,Opto,40.7,觸控面板感測器及製造
3679,新至陞,市,57.7,電子零組件業,Electronic,Components,6.23,"電腦模具,平面顯示器其他零組件,汽車配件"
3682,亞太電,市,380,通信網路業,Electronic,Communications,382,電信服務業
3686,達能,市,17.8,半導體業,Electronic,Semi,11.4,太陽能產業矽晶圓及矽晶片
3694,海華,市,43.2,通信網路業,Electronic,Communications,15,通信網路設備
3701,大眾控,市,25.1,電腦及週邊設備業,Electronic,Computers,19,工業電腦
3702,大聯大,市,637,電子通路業,Electronic,Distribution,168,IC通路
3703,欣陸,市,155,建材營造業,Traditional,Construction,82.3,"營造業,建設業,工程承攬"
3704,合勤控,市,104,通信網路業,Electronic,Communications,44.1,"通信網路設備,光通訊設備,無線通訊設備,有線通訊設備"
3705,永信,市,114,生技醫療業,Biotech,Biotech,26.6,"中西藥製劑,建設業"
3706,神達,市,333,電腦及週邊設備業,Electronic,Computers,121,"無線通訊設備,伺服器"
3708,上緯投控,市,133,化學工業,Traditional,Chemical,9.35,塑膠_其他製品
3711,日月光投控,市,2555,半導體業,Electronic,Semi,434,下游IC封裝測試
3712,永崴投控,市,90.2,電腦及週邊設備業,Electronic,Computers,24.6,"大功率鋰電池芯及模組及動力馬達零組件,通信網路線材,平面顯示器其他零組件"
3714,富采,市,553,光電業,Electronic,Opto,68.6,"LED藍寶石晶圓及晶片,LED生產製程檢測設備及原物料,LED光源及磊晶,LED封裝及模組,LED燈具及應用"
4104,佳醫,市,77.8,生技醫療業,Biotech,Biotech,14.1,"藥品代理銷售及通路,醫療院所,醫療器材代理,醫療通路"
4106,雃博,市,29.4,生技醫療業,Biotech,Biotech,10.1,生技醫療
4108,懷特,市,41.7,生技醫療業,Biotech,Biotech,16.4,"中西藥原料藥,中西藥製劑,食品生技原料"
4119,旭富,市,92.6,生技醫療業,Biotech,Biotech,7.95,中西藥原料藥
4133,亞諾法,市,45.7,生技醫療業,Biotech,Biotech,6.06,生物檢測
4137,麗豐-KY,市,144,生技醫療業,Biotech,Biotech,7.95,保健食品代理銷售及通路
4141,龍燈-KY,市,19.8,生技醫療業,Biotech,Biotech,17.1,生技醫療
4142,國光生,市,295,生技醫療業,Biotech,Biotech,40.9,中西藥原料藥
4148,全宇生技-KY,市,22.1,生技醫療業,Biotech,Biotech,6.4,生技醫療
4155,訊映,市,26.5,生技醫療業,Biotech,Biotech,9.49,醫療耗材
4164,承業醫,市,54,生技醫療業,Biotech,Biotech,14.2,"醫療器材代理,醫療通路"
4190,佐登-KY,市,49.5,生技醫療業,Biotech,Biotech,6.09,生技醫療
4306,炎洲,市,78.7,塑膠工業,Traditional,Plastic,57,塑膠_製成品
4414,如興,市,98,紡織纖維,Traditional,Fabric,82,紡織_成衣及其它家居紡織類品
4426,利勤,市,47.3,紡織纖維,Traditional,Fabric,17.3,紡織_織布
4438,廣越,市,111,紡織纖維,Traditional,Fabric,10.3,紡織_成衣及其它家居紡織類品
4439,冠星-KY,市,33.4,紡織纖維,Traditional,Fabric,3.15,紡織_纖維
4526,東台,市,33.2,電機機械,Traditional,Machinery,25.5,金屬加工用機械
4532,瑞智,市,97.4,電機機械,Traditional,Machinery,50.5,冷凍空調設備及零件
4536,拓凱,市,129,其他業,Others,Others,9.08,其他
4540,全球傳動,市,43.1,電機機械,Traditional,Machinery,9.67,電機傳動元件
4545,銘鈺,市,22.9,電子零組件業,Electronic,Components,7.7,電腦模具
4551,智伸科,市,170,汽車工業,Traditional,Cars,10.6,汽車配件
4552,力達-KY,市,42.6,電機機械,Traditional,Machinery,11.6,電機機械
4555,氣立,市,31.6,電機機械,Traditional,Machinery,6.69,電機油空壓元件
4557,永新-KY,市,24.2,汽車工業,Traditional,Cars,3.98,汽車配件
4560,強信-KY,市,26.2,電機機械,Traditional,Machinery,6.79,電機機械
4562,穎漢,市,11.4,電機機械,Traditional,Machinery,6.75,金屬加工用機械
4564,元翎,市,52.9,電機機械,Traditional,Machinery,18,電機金屬加工處理
4566,時碩工業,市,23.6,電機機械,Traditional,Machinery,6.73,車用機械傳動設備及零配件
4571,鈞興-KY,市,32.4,電機機械,Traditional,Machinery,4.76,電機機械
4572,駐龍,市,27.7,電機機械,Traditional,Machinery,3.58,電機金屬加工處理
4576,大銀微系統,市,85,電機機械,Traditional,Machinery,11.9,電機機械
4581,光隆精密-KY,市,12.5,汽車工業,Traditional,Cars,3.39,汽車配件
4720,德淵,市,11.6,化學工業,Traditional,Chemical,8.92,塑膠_其他製品
4722,國精化,市,26.9,化學工業,Traditional,Chemical,10,"太陽能產業材料,PCB材料,平面顯示器化學品用料,觸控面板其他原材料,塑膠_工業用合成樹脂"
4737,華廣,市,42.3,生技醫療業,Biotech,Biotech,6.15,生物檢測
4739,康普,市,52.2,化學工業,Traditional,Chemical,9.3,"鋰電池材料,能源元件原材料,被動元件上游材料,塑膠_PTA,塑膠_其他製品,塑膠_紡織助劑"
4746,台耀,市,53.1,生技醫療業,Biotech,Biotech,10.8,中西藥原料藥
4755,三福化,市,56.8,化學工業,Traditional,Chemical,9.07,"IC及晶圓製造化學品,LED生產製程檢測設備及原物料,連接器材料,平面顯示器化學品用料"
4763,材料-KY,市,70,化學工業,Traditional,Chemical,5.11,塑膠_其他製品
4764,雙鍵,市,45.2,化學工業,Traditional,Chemical,7.54,"塑膠_工業用合成樹脂,塑膠_橡塑膠添加劑"
4766,南寶,市,151,化學工業,Traditional,Chemical,12.1,塑膠_其他製品
4807,日成-KY,市,11.1,貿易百貨業,Others,Department,3.84,"貿易百貨_製造商,貿易百貨_代理經銷商"
4904,遠傳,市,1978,通信網路業,Electronic,Communications,326,"無線通訊設備,電信服務業"
4906,正文,市,90.3,通信網路業,Electronic,Communications,35.8,通信網路設備
4912,聯德控股-KY,市,52.4,電子零組件業,Electronic,Components,4.7,電腦散熱模組
4915,致伸,市,189,電子零組件業,Electronic,Components,45.1,"其他電腦及週邊設備,印表機及傳真機及掃瞄器及多功能事務機及投影機"
4916,事欣科,市,16.8,電腦及週邊設備業,Electronic,Computers,8.35,"電腦機殼,工業電腦,其他電腦及週邊設備"
4919,新唐,市,118,半導體業,Electronic,Semi,28.8,"消費性IC設計,晶圓製造"
4927,泰鼎-KY,市,138,電子零組件業,Electronic,Components,19,IC載板製造
4930,燦星網,市,17.6,觀光事業,Others,Tourism,13.4,"貿易百貨_零售通路,觀光_旅遊服務業,貿易百貨_製造商,貿易百貨_代理經銷商"
4934,太極,市,61.6,光電業,Electronic,Opto,20,"太陽能電池,太陽能電池模組"
4935,茂林-KY,市,132,光電業,Electronic,Opto,13.1,"LED燈具及應用,平面顯示器光學零件"
4938,和碩,市,1600,電腦及週邊設備業,Electronic,Computers,261,"IC封裝測試基板,通信網路設備,無線通訊設備,電腦主機板,電腦機殼,筆記型電腦,桌上型電腦,平面顯示器其他零組件"
4942,嘉彰,市,52.1,光電業,Electronic,Opto,14.2,平面顯示器其他零組件
4943,康控-KY,市,106,電子零組件業,Electronic,Components,15.7,連接器設計組裝及製造
4952,凌通,市,32.9,半導體業,Electronic,Semi,10.9,"半導體_微控制器IC,平面顯示器控制IC設計"
4956,光鋐,市,17.9,光電業,Electronic,Opto,10,LED光源及磊晶
4958,臻鼎-KY,市,1110,電子零組件業,Electronic,Components,90.2,IC載板製造
4960,誠美材,市,53.8,光電業,Electronic,Opto,66.6,平面顯示器其他零組件
4961,天鈺,市,55.6,半導體業,Electronic,Semi,16.6,"半導體_LED驅動IC,電源管理IC設計,車用IC"
4967,十銓,市,22.7,半導體業,Electronic,Semi,6.83,"電腦記憶體,隨身碟及記憶卡及讀卡機,DRAM製造,Flash及ROM記憶體"
4968,立積,市,139,半導體業,Electronic,Semi,6.21,網路通訊IC設計
4976,佳凌,市,52.3,光電業,Electronic,Opto,11.9,光學鏡片頭
4977,眾達-KY,市,69.7,通信網路業,Electronic,Communications,6.87,光通訊設備
4989,榮科,市,24.4,電子零組件業,Electronic,Components,15.3,PCB材料
4994,傳奇,市,66.4,資訊服務業,Electronic,Service,11.1,"線上遊戲設計開發,線上遊戲營運發行"
4999,鑫禾,市,32.6,電子零組件業,Electronic,Components,7.44,"鋰電池材料,大功率鋰電池芯及模組及動力馬達零組件,電動汽機自行車,LED藍寶石晶圓及晶片,LED生產製程檢測設備及原物料,LED光源及磊晶,LED封裝及模組,LED燈具及應用,太陽能產業材料,太陽能產業矽晶圓及矽晶片,太陽能電池,太陽能電池模組,太陽能發電設備及系統及系統工程,太陽能電廠,機構樞紐"
5007,三星,市,130,鋼鐵工業,Traditional,Steel,29.5,"金屬加工用機械,鋼鐵成品-模具,鋼鐵成品-螺絲螺帽"
5203,訊連,市,93.2,資訊服務業,Electronic,Service,8.39,應用及系統軟體設計開發
5215,科嘉-KY,市,79.8,電腦及週邊設備業,Electronic,Computers,5.93,電腦周邊產品
5225,東科-KY,市,13.6,其他電子業,Electronic,Others,6.15,其他電子
5234,達興材料,市,82.2,光電業,Electronic,Opto,10.3,"LED封裝及模組,太陽能產業材料,平面顯示器化學品用料,觸控面板其他原材料"
5243,乙盛-KY,市,55.2,光電業,Electronic,Opto,16.9,"平面顯示器其他零組件,鋼鐵成品-模具"
5258,虹堡,市,18.4,電腦及週邊設備業,Electronic,Computers,8.95,其他電腦及週邊設備
5269,祥碩,市,980,半導體業,Electronic,Semi,6.92,輸出入介面IC設計
5283,禾聯碩,市,73.7,其他電子業,Electronic,Others,7.3,貿易百貨_零售通路
5284,jpp-KY,市,14.8,其他業,Others,Others,4.37,"太陽能發電設備及系統及系統工程,醫療器材料,體溫血壓計,人工關節,隱型眼鏡光學鏡片,衛生用品,醫療耗材,生物檢測,醫療器材顯示器,醫療器材代理,醫療通路,通信網路機殼"
5285,界霖,市,40.5,半導體業,Electronic,Semi,9.41,"IC封裝測試導線架,車用IC"
5288,豐祥-KY,市,62.5,電機機械,Traditional,Machinery,6.58,"醫療器材料,電機金屬加工處理"
5388,中磊,市,179,通信網路業,Electronic,Communications,24.9,通信網路設備
5434,崇越,市,204,電子通路業,Electronic,Distribution,18.2,"IC及晶圓製造生產製程及檢測設備,IC及晶圓製造化學品,LED生產製程檢測設備及原物料,LED封裝及模組,太陽能產業材料,太陽能電池模組,太陽能發電設備及系統及系統工程,能源元件原材料,食品生技原料,PCB材料,被動元件上游材料,被動元件電感器,通信網路線材,平面顯示器光學零件,觸控面板其他原材料,建材原料"
5469,瀚宇博,市,201,電子零組件業,Electronic,Components,52.8,IC載板製造
5471,松翰,市,113,半導體業,Electronic,Semi,16.8,"半導體_微控制器IC,網路通訊IC設計"
5484,慧友,市,6.78,光電業,Electronic,Opto,6.81,安全監控系統
5515,建國,市,29.9,建材營造業,Traditional,Construction,25.7,"建材原料,營造業"
5519,隆大,市,31.2,建材營造業,Traditional,Construction,21.9,"營造業,建設業"
5521,工信,市,48.1,建材營造業,Traditional,Construction,44.8,營造業
5522,遠雄,市,344,建材營造業,Traditional,Construction,78.2,建設業
5525,順天,市,54.9,建材營造業,Traditional,Construction,26.5,建設業
5531,鄉林,市,99.7,建材營造業,Traditional,Construction,97.8,建設業
5533,皇鼎,市,45.5,建材營造業,Traditional,Construction,28.5,建設業
5534,長虹,市,228,建材營造業,Traditional,Construction,29,建材原料
5538,東明-KY,市,51.8,鋼鐵工業,Traditional,Steel,16.8,鋼鐵成品-螺絲螺帽
5546,永固-KY,市,53.6,水泥工業,Traditional,Cement,7.67,"水泥_原料,水泥_成品,營造上游工程,營造業"
5607,遠雄港,市,59.7,航運業,Others,Shipping,23,"航運_貨櫃陸運倉儲,航運_貨運承攬"
5608,四維航,市,18.6,航運業,Others,Shipping,27.9,航運_散裝航運
5706,鳳凰,市,19,觀光事業,Others,Tourism,6.71,觀光_旅遊服務業
5871,中租-KY,市,1747,其他業,Others,Others,138,租賃業
5876,上海商銀,市,1721,金融業,Finance,Banking,448,金融_銀行
5880,合庫金,市,2554,金融業,Finance,Banking,1333,金融_銀行
5906,台南-KY,市,9.87,貿易百貨業,Others,Department,3,紡織_成衣及其它家居紡織類品
5907,大洋-KY,市,43.5,貿易百貨業,Others,Department,19.6,貿易百貨_零售通路
6005,群益證,市,230,金融業,Finance,Security,217,金融_證券期貨
6024,群益期,市,76.5,金融業,Finance,Security,21,金融_證券期貨
6108,競國,市,32.7,電子零組件業,Electronic,Components,16,IC載板製造
6112,聚碩,市,69.9,資訊服務業,Electronic,Service,18.8,"系統整合服務,資訊通路經銷"
6115,鎰勝,市,76.8,電子零組件業,Electronic,Components,18.8,"連接器設計組裝及製造,電腦連接線"
6116,彩晶,市,255,光電業,Electronic,Opto,313,"平面顯示器面板,平面顯示器模組"
6117,迎廣,市,15.3,電腦及週邊設備業,Electronic,Computers,8.86,"電腦機殼,電腦電源供應器"
6120,達運,市,70.9,光電業,Electronic,Opto,66.6,"背光模組,平面顯示器光學零件"
6128,上福,市,33.9,電腦及週邊設備業,Electronic,Computers,12.8,
6133,金橋,市,8.95,電子零組件業,Electronic,Components,11.7,連接器設計組裝及製造
6136,富爾特,市,19.8,通信網路業,Electronic,Communications,11.6,電信服務業
6139,亞翔,市,58.9,其他電子業,Electronic,Others,22.6,其他電子
6141,柏承,市,30.6,電子零組件業,Electronic,Components,12.9,IC載板製造
6142,友勁,市,21.7,通信網路業,Electronic,Communications,26.8,通信網路設備
6152,百一,市,14.7,通信網路業,Electronic,Communications,16.8,"通信網路設備,無線通訊設備"
6153,嘉聯益,市,146,電子零組件業,Electronic,Components,55.6,IC載板製造
6155,鈞寶,市,17.5,電子零組件業,Electronic,Components,8.68,"被動元件電感器,被動元件濾波振盪器"
6164,華興,市,6.76,光電業,Electronic,Opto,10,"LED封裝及模組,LED燈具及應用"
6165,浪凡,市,37.3,電子零組件業,Electronic,Components,5.32,連接器設計組裝及製造
6166,凌華,市,141,電腦及週邊設備業,Electronic,Computers,21.7,工業電腦
6168,宏齊,市,28.5,光電業,Electronic,Opto,20.6,"LED封裝及模組,背光源及發光二極體"
6172,互億,市,7.62,電腦及週邊設備業,Electronic,Computers,3,"通信網路設備,電腦網路卡,電腦輸出入模組及介面卡,隨身碟、記憶卡讀卡機"
6176,瑞儀,市,495,光電業,Electronic,Opto,46.5,背光模組
6177,達麗,市,80.8,建材營造業,Traditional,Construction,34.1,建設業
6183,關貿,市,69.9,資訊服務業,Electronic,Service,15,"應用及系統軟體設計開發,系統整合服務,資料處理服務"
6184,大豐電,市,63.9,其他業,Others,Others,15.8,廣播電視及電影產業
6189,豐藝,市,58.7,電子通路業,Electronic,Distribution,17.9,"IC通路,電腦晶片組,電腦面板,電腦顯示器模組,平面顯示器面板,平面顯示器模組"
6191,精成科,市,97.7,電子零組件業,Electronic,Components,51.6,基板組裝加工及相關製造
6192,巨路,市,66,其他電子業,Electronic,Others,10.7,"IC通路,通信網路線材,平面顯示器其他零組件"
6196,帆宣,市,187,其他電子業,Electronic,Others,18.7,其他電子
6197,佳必琪,市,39.2,電子零組件業,Electronic,Components,12.2,連接器設計組裝及製造
6201,亞弘電,市,30.2,其他電子業,Electronic,Others,8.92,"體溫血壓計,其他電腦及週邊設備,貿易百貨_製造商"
6202,盛群,市,143,半導體業,Electronic,Semi,22.6,半導體_微控制器IC
6205,詮欣,市,22.2,電子零組件業,Electronic,Components,7.18,"通信網路線材,連接器設計組裝及製造,電腦連接線,電腦模具,平面顯示器其他零組件"
6206,飛捷,市,87.1,電腦及週邊設備業,Electronic,Computers,14.3,工業電腦
6209,今國光,市,54.2,光電業,Electronic,Opto,16.3,光學鏡片頭
6213,聯茂,市,388,電子零組件業,Electronic,Components,33.3,通信網路印刷電路板
6214,精誠,市,220,資訊服務業,Electronic,Service,26.9,"應用及系統軟體設計開發,系統整合服務,資料處理服務,資訊通路經銷"
6215,和椿,市,12.5,其他電子業,Electronic,Others,8.28,其他電子
6216,居易,市,21.5,通信網路業,Electronic,Communications,8.57,通信網路設備
6224,聚鼎,市,61,電子零組件業,Electronic,Components,8,"LED生產製程檢測設備及原物料,LED燈具及應用,製藥原材料,銅箔基板,基板組裝加工及相關製造,被動元件電阻器,平面顯示器其他零組件"
6225,天瀚,市,5.74,光電業,Electronic,Opto,12.7,印表機及傳真機及掃瞄器及多功能事務機及投影機
6226,光鼎,市,8.75,光電業,Electronic,Opto,11.5,"LED封裝及模組,LED燈具及應用"
6230,尼得科超眾,市,222,電腦及週邊設備業,Electronic,Computers,8.63,電腦散熱模組
6235,華孚,市,25.3,電腦及週邊設備業,Electronic,Computers,16.9,
6239,力成,市,653,半導體業,Electronic,Semi,77.9,下游IC封裝測試
6243,迅杰,市,8.77,半導體業,Electronic,Semi,7.5,輸出入介面IC設計
6251,定穎,市,52,電子零組件業,Electronic,Components,31.1,IC載板製造
6257,矽格,市,157,半導體業,Electronic,Semi,42.2,下游IC封裝測試
6269,台郡,市,414,電子零組件業,Electronic,Components,34.6,"銅箔基板,IC載板製造,基板組裝加工及相關製造"
6271,同欣電,市,293,半導體業,Electronic,Semi,23.7,"IC封裝測試基板,下游IC封裝測試,IC模組,LED生產製程檢測設備及原物料,LED光源及磊晶,LED封裝及模組,IC載板製造"
6277,宏正,市,97.7,電腦及週邊設備業,Electronic,Computers,11.9,"IC及晶圓製造生產製程及檢測設備,IC封裝測試生產製程及檢測設備,LED生產製程檢測設備及原物料,通信網路設備,光通訊設備,無線通訊設備,其他電腦及週邊設備,平面顯示器生產製程及檢測設備,應用及系統軟體設計開發,系統整合服務"
6278,台表科,市,295,光電業,Electronic,Opto,29.2,"背光模組,平面顯示器面板,平面顯示器模組"
6281,全國電,市,67.6,貿易百貨業,Others,Department,9.92,貿易百貨_零售通路
6282,康舒,市,120,電子零組件業,Electronic,Components,51.7,"大功率鋰電池芯及模組及動力馬達零組件,LED燈具及應用,電腦電源供應器,平面顯示器其他零組件"
6283,淳安,市,42,其他電子業,Electronic,Others,14.8,"IC載板製造,觸控面板感測器及製造"
6285,啟碁,市,297,通信網路業,Electronic,Communications,39.8,"通信網路設備,無線通訊設備"
6288,聯嘉,市,60.2,汽車工業,Traditional,Cars,17.1,"LED封裝及模組,LED燈具及應用,汽車配件"
6289,華上,市,6.04,光電業,Electronic,Opto,10.5,LED光源及磊晶
6405,悅城,市,12.6,光電業,Electronic,Opto,6.58,"平面顯示器其他零組件,觸控面板玻璃基板"
6409,旭隼,市,768,其他電子業,Electronic,Others,8.33,太陽能發電設備及系統及系統工程
6412,群電,市,257,電子零組件業,Electronic,Components,38.9,"LED燈具及應用,電腦電源供應器"
6414,樺漢,市,203,電腦及週邊設備業,Electronic,Computers,9.33,工業電腦
6415,矽力-KY,市,1558,半導體業,Electronic,Semi,9.22,"半導體_LED驅動IC,電源管理IC設計,消費性IC設計"
6416,瑞祺電通,市,95.9,通信網路業,Electronic,Communications,6.8,通信網路設備
6426,統新,市,40.2,通信網路業,Electronic,Communications,3.85,
6431,光麗-KY,市,13.1,光電業,Electronic,Opto,4.56,光電
6438,迅得,市,50,其他電子業,Electronic,Others,6.03,"PCB生產製程及檢測設備,平面顯示器生產製程及檢測設備"
